86,113,132
86,116,135
90,119,137
92,121,140
95,127,145
96,129,147
103,135,152
107,139,156
107,139,157
113,145,162
